plid,centerX,centerY,area,code,dry,elev,slope,aspect,twi,distCcfp,distEwfp,distEwfpO,hhid,rgid,villid,geoDist,ifCcfp,ifCcfpO
8193,377578.5258,3455632.85,0.821712,60,0,670,5.233,242.564,0.001,332.174918,85.178243,85.178243,1670,123,2,172.3363986,0,0
8194,377544.2339,3455638.243,1.464053,60,0,667,2.595,259.761,0.001,368.098334,98.933778,98.933778,1857,130,2,247.6852257,0,0
8195,377622.716,3455566.851,1.264116,69,0,669,5.554,288.9,0.001,320.594898,78.918145,78.918145,1857,130,2,252.3470696,0,0
8196,377617.203,3455559.6,1.646529,60,0,669,4.228,149.411,0.001,354.251658,117.622126,117.622126,1855,130,2,270.8052215,0,0
8197,377537.0108,3455502.271,1.007112,60,0,671,2.777,117.579,6.802,352.788765,117.622126,117.622126,1855,130,2,251.7464147,0,0
8198,377650.7053,3455479.539,1.301329,61,1,672,0.934,112.059,6.802,317.943835,90.130714,90.130714,1850,130,2,268.4139614,0,0
8199,377518.3321,3455884.004,1.506362,60,0,678,2.078,203.775,0.001,521.034227,4.738076,4.738076,1684,123,2,333.6563312,0,0
8200,377211.2968,3455481.485,1.276764,60,0,674,3.831,102.45,7.958,660.170438,2.948096,2.948096,1847,130,2,189.9865936,0,0
8201,377205.8332,3455386.171,1.918363,60,0,672,3.477,131.525,8.549,630.90863,3.404375,3.404375,1846,130,2,231.5169092,0,0
8202,377260.2258,3455420.154,0.948567,60,0,673,2.724,194.709,10.349,600.688764,2.870272,2.870272,1854,130,2,65.06779253,0,0
8203,377266.2244,3455340.984,1.336886,60,0,670,3.839,209.013,7.589,496.565938,52.653924,52.653924,1852,130,2,78.00556104,0,0
8204,377247.6271,3455451.008,1.034113,60,0,672,3.315,194.14,10.405,566.08001,0,0,1854,130,2,28.70033556,0,0
8205,377220.844,3455392.791,0.357754,60,0,668,3.202,188.914,16.271,563.287321,46.440749,46.440749,1839,131,2,556.9047918,0,0
8206,377317.8548,3455376.883,1.277337,60,0,667,2.841,209.817,6.455,504.954084,64.865639,64.865639,1846,130,2,116.8110747,0,0
8207,377319.2772,3455289.193,1.005692,60,0,668,2.828,216.514,8.286,434.895314,77.434631,77.434631,1854,130,2,103.1347887,0,0
8208,377286.3433,3454876.135,1.179054,60,0,686,11.232,64.821,7.957,416.003999,11.709882,11.709882,1887,135,2,440.1273187,0,0
8209,377246.1879,3454920.909,0.947508,60,0,692,10.603,68.906,7.941,449.166175,1.585963,1.585963,1891,135,2,431.2560372,0,0
8210,377328.7832,3454806.845,1.132521,60,0,696,9.701,56.593,9.111,449.235884,0.996061,0.996061,1881,135,2,589.3625861,0,0
8211,377423.0787,3454760.522,1.513894,69,0,690,8.71,24.992,7.878,350.759474,1.820601,1.820601,1885,135,2,638.4805057,0,0
8212,377445.1149,3454819.474,0.604513,60,0,682,5.928,17.014,8.375,322.916494,0,0,1882,135,2,599.3753418,0,0
8213,377405.5492,3454780.199,0.814045,60,0,679,6.202,24.147,9.961,299.911129,6.412461,6.412461,1882,135,2,582.7336061,0,0
8214,377867.5074,3455447.444,1.711573,60,0,681,4.222,292.632,8.332,71.049809,60.035681,60.035681,1614,124,2,255.6803109,0,0
8215,377942.349,3455459.495,1.18994,60,0,683,3.875,270.623,10.481,43.840296,52.131757,52.131757,1616,124,2,259.8167719,0,0
8216,377938.2624,3455401.375,1.137295,60,0,685,4.314,264.169,9.985,25.761475,42.099533,42.099533,1613,124,2,133.5754601,0,0
8217,377949.8174,3455352.115,1.237033,60,0,683,4.4,295.434,6.241,66.645165,29.587397,29.587397,1616,124,2,297.3489416,0,0
8218,377939.4228,3455378.544,1.033016,60,0,687,6.098,318.609,6.206,44.60976,4.225009,4.225009,1612,124,2,193.6185424,0,0
8219,377990.2373,3455442.53,0.824306,60,0,687,4.851,289.33,9.355,24.131233,15.238957,15.238957,1613,124,2,164.8902209,0,0
8220,377837.2594,3455530.533,1.255719,60,0,684,2.346,238.877,7.554,94.88791,20.739022,20.739022,1612,124,2,82.88332694,0,0
8221,377533.1776,3455698.379,3.28487,60,0,673,6.323,191.963,9.229,369.118901,15.28162,15.28162,1679,123,2,126.3244946,0,0
8222,377525.4222,3455679.499,1.603682,60,0,673,6.557,166.596,12.418,420.962503,14.555985,14.555985,1675,123,2,153.1462443,0,0
8223,377422.9957,3455736.229,1.281599,60,0,685,3.272,176.873,6.505,557.886565,64.379039,64.379039,1776,117,2,207.9986743,0,0
8224,377365.3871,3455710.746,1.1615,60,0,687,4.438,185.133,7.499,618.234254,35.714708,35.714708,1769,117,2,142.7745597,0,0
8225,377151.9107,3455610.936,1.429081,60,0,680,4.591,143.068,6.536,781.729306,14.075705,14.075705,1775,117,2,217.8057941,0,0
8226,377094.8072,3455649.424,1.656686,60,0,684,5.906,132.619,6.206,810.173575,1.909264,1.909264,1769,117,2,203.7830789,0,0
8227,377137.9115,3455626.584,1.776562,60,0,678,3.661,150.118,9.517,758.210973,16.272223,16.272223,1775,117,2,189.4992089,0,0
8228,377172.2947,3455638.284,1.56072,60,0,679,3.38,170.074,7.499,724.894487,52.718244,52.718244,1763,117,2,76.56300524,1,1
8229,377173.5561,3455599.928,1.262186,60,0,677,3.332,154.553,6.808,741.701637,1.071976,1.071976,1763,117,2,148.7625574,1,1
8230,377144.5998,3455856.719,1.440768,60,0,688,3.457,162.412,0.001,881.697861,32.295693,32.295693,1782,117,2,271.0904235,0,0
8231,377142.3232,3455689.278,1.607712,60,0,687,1.278,112.784,7.495,816.557174,0,0,1767,117,2,71.69331744,0,0
8232,377127.6336,3455718.259,2.697857,60,0,686,3.842,134.929,6.453,808.327823,23.076499,23.076499,1760,117,2,279.2267824,0,0
8233,376966.0573,3456052.013,1.648042,60,0,691,6.161,86.884,0.001,982.918049,20.497841,20.497841,1792,122,2,198.902829,0,0
8234,376941.5727,3456009.713,0.945747,60,0,700,3.688,22.77,7.562,946.711023,12.917252,12.917252,1799,122,2,259.7349473,0,0
8235,378304.0592,3456366.328,2.560364,60,0,724,7.321,188.296,8.101,462.927252,33.230471,33.230471,1559,125,2,196.613773,0,0
8236,378379.7345,3456399.622,1.103015,60,0,719,3.22,203.857,16.635,519.985769,58.350026,58.350026,1565,125,2,183.4751502,0,0
8237,378379.0137,3456350.543,2.573327,60,0,721,5.824,185.245,8.187,510.109098,74.752591,74.752591,1565,125,2,129.1686953,0,0
8238,378491.6943,3456494.4,1.219339,60,0,725,5.679,147.227,7.063,422.407546,4.857459,4.857459,1581,112,2,531.9254991,0,0
8239,378413.1634,3456401.227,0.915863,60,0,721,2.822,187.643,8.452,494.181927,22.440418,22.440418,1555,125,2,151.8686427,0,0
8240,378308.1536,3456356.528,0.948158,60,0,716,2.53,203,10.674,561.247669,66.35427,66.35427,1552,125,2,966.8235327,0,0
8241,378378.7415,3456297.631,1.95175,60,0,718,2.372,244.207,6.455,554.882621,25.521438,25.521438,1560,125,2,370.5806433,0,0
8242,378395.6388,3456253.382,2.067458,69,0,716,2.646,251.069,10.345,599.395829,25.521438,25.521438,1554,125,2,252.8421338,0,0
8243,378137.96,3456145.755,1.05698,61,1,707,3.133,183.731,10.223,554.20796,3.934345,3.934345,1667,119,2,71.58453307,0,0
8244,378331.4882,3456127.677,0.361749,69,0,715,5.723,279.586,7.173,587.092838,23.149336,23.149336,1627,124,2,424.9460775,0,0
8245,378186.6643,3455987.053,1.022656,69,1,706,1.414,327.792,6.802,435.691985,16.218709,16.218709,1640,124,2,204.4743104,0,0
8246,378125.3445,3455944.48,0.649612,61,1,706,2.235,274.474,5.76,397.839798,4.122791,4.122791,1640,124,2,248.7548833,0,0
8247,378090.1948,3455887.471,0.374953,61,1,701,7.389,232.233,6.855,352.426474,2.157591,2.157591,1640,124,2,291.0323789,0,0
8248,378176.3806,3455937.977,0.375662,60,0,707,1.3,320.484,6.802,396.41931,39.300284,39.300284,1641,124,2,104.9234059,0,0
8249,378174.4081,3455945.051,0.443988,60,0,707,2.039,277.234,9.284,426.008636,5.024347,5.024347,1636,124,2,105.5473951,0,0
8250,378217.6859,3455987.38,0.530371,60,0,707,2.208,294.485,9.953,409.999221,13.342262,13.342262,1637,124,2,111.1134941,0,0
8251,378073.7851,3456384.064,1.748484,60,0,726,5.143,169.333,8.745,639.721694,0.910211,0.910211,1664,119,2,299.7266749,0,0
8252,378028.1855,3456283.49,0.588524,69,1,723,3.862,165.926,10.719,654.076706,5.290855,5.290855,1825,122,2,1255.713022,0,0
8253,378015.5539,3456208.146,0.768826,69,0,718,4.156,167.342,7.575,680.009918,19.015754,19.015754,1668,119,2,148.2315416,0,0
8254,378062.6622,3456182.547,1.094128,69,0,716,4.8,161.376,10.88,651.880523,17.098436,17.098436,1660,119,2,371.6006256,0,0
8255,377988.1813,3456183.012,0.540664,61,1,711,5.825,160.483,7.587,611.711228,31.899379,31.899379,1657,119,2,74.56735396,0,0
8256,378032.6129,3456112.204,1.001915,69,0,711,5.825,160.483,7.587,585.452828,3.342441,3.342441,1657,119,2,71.69717485,0,0
8257,377549.7535,3455933.072,1.079037,60,0,681,4.954,200.143,11.113,564.399736,19.703374,19.703374,1678,123,2,326.4239333,0,0
8258,377378.0047,3455804.964,1.356519,69,0,690,4.121,122.604,6.943,601.82665,45.77718,45.77718,1681,123,2,83.7412158,0,0
8259,377122.6955,3456128.105,1.483599,69,0,687,5.251,225.307,0.001,1032.227478,21.620283,21.620283,1777,117,2,78.96761424,0,0
8260,377082.6113,3456142.079,0.662469,69,0,696,17.961,207.068,0.001,1032.227478,2.890402,2.890402,1777,117,2,67.6860451,0,0
8261,377065.5491,3456225.778,1.568166,69,0,703,21.487,192.354,8.172,1048.618898,1.470576,1.470576,1784,117,2,106.84483,0,0
8262,377104.35,3456006.84,1.982481,60,0,696,5.167,313.982,0.001,959.013984,3.650583,3.650583,1784,117,2,108.7641889,0,0
8263,377329.5688,3456161.348,1.13679,69,1,727,8.747,196.304,6.729,893.719828,4.160725,4.160725,1771,117,2,402.5502898,0,0
8264,377198.8262,3456052.64,1.44236,60,0,705,12.219,265.818,8.254,935.860255,1.958745,1.958745,1780,117,2,325.1272425,0,0
8265,376928.2925,3456621.667,2.022327,60,0,724,11.87,187.673,0.001,609.730113,9.072938,9.072938,1724,114,2,705.6228033,0,0
8266,376974.6949,3456580.729,1.764934,60,0,713,4.154,174.956,0.001,684.576632,7.301394,7.301394,1756,114,2,932.2241495,1,1
8267,377035.9851,3456449.847,2.042494,60,0,720,12.508,255.731,0.001,737.955097,1.989274,1.989274,1723,114,2,800.0166838,0,0
8268,377114.676,3456331.095,1.406583,60,0,733,10.602,312.389,8.527,868.286801,23.545669,23.545669,1721,114,2,244.9709086,0,0
8269,377132.0243,3456482.087,1.352731,60,0,725,12.626,274.448,0.001,794.846048,7.493695,7.493695,1722,114,2,153.2838142,1,1
8270,377080.241,3457622.28,1.303807,60,0,778,6.934,182.079,11.132,142.90909,4.678593,4.678593,1697,113,2,372.4400039,0,0
8271,377089.8332,3457575.918,2.182841,60,0,781,6.418,195.336,11.139,100.361249,4.320378,4.320378,1697,113,2,392.7201165,0,0
8272,376914.4342,3457651.119,1.61176,60,0,784,3.859,188.98,5.996,52.977973,0.5708,0.5708,1712,113,2,300.8730992,1,1
8273,376948.0293,3457666.027,1.944914,60,0,782,4.409,169.178,6.295,52.977973,9.729144,9.729144,1709,113,2,122.9961194,1,1
8274,376890.7642,3457685.225,1.033072,60,0,782,4.756,211.9,8.671,6.169649,6.645799,6.645799,1709,113,2,120.6221038,1,1
8275,376944.4192,3457528.6,1.936181,69,0,776,7.613,187.837,6.635,26.051987,18.728222,18.728222,1716,113,2,322.7555224,1,1
8276,377029.9232,3457676.256,0.976421,60,0,786,5.026,214.821,11.337,167.489444,5.841123,5.841123,1702,113,2,90.43839078,0,0
8277,377086.4794,3457691.525,1.231969,60,0,784,5.402,208.371,10.965,178.423222,4.065119,4.065119,1702,113,2,89.85656928,0,0
8278,377038.3964,3457781.213,1.097067,69,0,793,7.93,236.254,8.558,115.566908,21.271842,21.271842,1704,113,2,110.5791492,0,0
8279,377100.6791,3457784.666,1.210954,69,1,795,8.179,229.893,7.289,102.512003,15.70781,15.70781,1719,113,2,407.8798352,0,0
8280,377031.4166,3457718.056,0.489865,60,0,790,5.601,211.033,11.184,138.450072,0.95672,0.95672,1708,113,2,58.16974615,0,0
8281,377064.1205,3457746.175,0.575598,60,0,792,6.823,172.26,9.563,128.197062,8.234399,8.234399,1699,113,2,236.8941775,0,0
8282,377021.1475,3457800.74,0.159453,61,1,804,7.886,156.511,5.164,184.797494,0.784309,0.784309,1714,113,2,125.4817944,0,0
8283,376956.0228,3457846.428,0.79275,61,1,801,7.879,159.019,9.115,153.795052,12.280969,12.280969,1720,113,2,68.26718637,1,1
8284,377001.9688,3457796.608,0.343373,69,0,800,8.475,160.404,6.569,176.981899,0,0,1450,133,2,3144.660114,0,0
8285,376956.1281,3457920.825,0.57998,61,1,814,6.262,167.885,7.506,163.388578,2.836344,2.836344,1508,126,2,3978.835933,0,0
8286,376957.6974,3457900.714,0.706888,61,1,812,6.263,168.394,8.012,189.696625,7.647323,7.647323,1713,113,2,63.70451072,1,1
8287,376951.792,3457577.214,4.642642,60,0,776,6.634,170.421,7.206,46.562714,20.594395,20.594395,1718,113,2,280.6510821,0,0
8288,377097.6168,3457353.363,1.603102,60,0,756,4.506,205.642,0.001,89.638024,4.036088,4.036088,1744,114,2,210.6591033,0,0
8289,377069.4157,3457407.279,1.25611,60,0,759,4.725,206.191,10.208,133.395592,41.412587,41.412587,1752,114,2,166.5169255,1,1
8290,376977.5858,3457215.071,0.758602,61,1,749,4.829,46.795,0.001,66.72565,1.685614,1.685614,1757,114,2,355.1292338,1,1
8291,377180.3476,3457168.16,1.163057,69,0,767,9.456,291.125,7.292,228.246601,9.519908,9.519908,1807,122,2,1446.680574,0,0
8292,377268.0783,3457318.991,0.549396,60,0,769,6.249,271.798,8.615,253.890936,1.21141,1.21141,1724,114,2,65.9041714,0,0
8293,377301.9982,3457246.673,0.928471,60,0,773,10.37,277.413,8.02,268.400873,5.643078,5.643078,1821,122,2,2029.432155,0,0
8294,377289.7299,3457318.16,1.228686,60,0,772,8.601,276.322,8.693,290.633393,6.118718,6.118718,1828,122,2,2162.724875,0,0
8295,379137.2733,3454183.221,1.151373,60,0,640,6.883,291.601,0.001,533.516035,5.01467,5.01467,1362,134,2,186.3232887,0,0
8296,379105.6473,3454152.112,1.725979,60,0,640,6.883,291.601,0.001,533.516035,4.533715,4.533715,1365,134,2,122.6682454,0,0
8297,379157.0634,3454108.516,1.940426,60,0,644,7.995,292.048,0.001,548.882742,5.354428,5.354428,1365,134,2,101.0684596,0,0
8298,379153.0144,3454098.905,1.148345,69,1,651,10.683,312.536,0.001,565.143602,5.364749,5.364749,1362,134,2,134.6090689,0,0
8299,378910.2602,3454376.83,2.41914,69,0,639,9.477,231.339,0.001,199.34348,3.003596,3.003596,1355,134,2,309.699188,0,0
8300,378974.8251,3454394.66,1.187644,60,0,634,4.836,247.767,0.001,280.232295,10.593947,10.593947,1351,134,2,382.1928239,0,0
8301,378969.9603,3454327.774,0.975104,61,1,636,4.699,253.694,0.001,308.804277,11.2819,11.2819,1346,134,2,241.7545461,1,1
8302,378969.5579,3454313.266,1.885179,69,0,635,3.448,114.316,0.001,333.029005,11.982965,11.982965,1367,134,2,326.3040434,0,0
8303,378964.9236,3454304.616,1.448495,69,0,637,2.94,118.268,0.001,370.707126,12.357884,12.357884,1367,134,2,303.5212908,0,0
8304,378995.821,3454241.88,0.788571,60,0,637,2.29,151.565,0.001,393.011214,34.461271,34.461271,1363,134,2,219.9231278,1,1
8305,379068.6315,3454197.019,1.214272,60,0,636,2.51,221.158,0.001,449.913356,0,0,1363,134,2,181.692734,1,1
8306,379017.0102,3454269.609,1.147601,60,0,639,10.587,68.674,0.001,423.225931,8.520787,8.520787,1363,134,2,225.1675242,1,1
8307,379071.2611,3454272.309,1.918631,60,0,642,6.357,219.699,0.001,381.28885,74.645387,74.645387,1350,134,2,114.6836542,0,0
8308,379051.1202,3454270.333,1.518697,69,0,638,4.766,243.443,0.001,449.822388,29.96339,29.96339,1366,134,2,180.4412285,1,1
8309,379042.7342,3454298.27,1.167406,60,0,644,6.468,219.571,0.001,362.626364,68.490934,68.490934,1370,134,2,163.3360268,0,0
8310,379192.4725,3454352.997,1.139115,60,0,649,3.43,234.522,0.001,433.154962,0,0,1350,134,2,139.2126895,0,0
8311,379130.3839,3454327.408,1.48008,69,0,649,3.997,245.962,0.001,454.790988,11.428098,11.428098,1360,134,2,127.0057871,0,0
8312,379127.6011,3454318.045,0.839792,69,0,644,6.213,230.344,0.001,432.405641,42.839921,42.839921,1370,134,2,176.5030855,0,0
8313,379178.5127,3454290.249,0.84185,69,0,647,4.915,236.093,0.001,469.28214,31.102652,31.102652,1346,134,2,154.8008823,1,1
8314,379172.1873,3454283.841,0.609837,69,0,645,5.85,241.539,0.001,474.904336,46.582148,46.582148,1362,134,2,138.0465538,0,0
8315,379239.7135,3454375.099,1.423449,69,0,655,4.073,233.339,0.001,435.917255,14.246541,14.246541,1348,134,2,91.86552216,1,1
8316,379221.8898,3454364.144,1.417373,61,1,653,3.258,244.137,0.001,475.022881,3.493061,3.493061,1359,134,2,134.3359359,1,1
8317,379158.427,3454333.856,1.832977,61,1,654,3.905,203.584,0.001,443.691724,28.159317,28.159317,1353,134,2,367.0908095,1,1
8318,379178.3129,3454219.271,0.842352,69,0,650,4.908,262.861,0.001,518.027773,22.793949,22.793949,1360,134,2,86.28277751,0,0
8319,379197.0309,3454332.329,0.688673,60,0,653,3.792,265.886,0.001,503.190434,5.42375,5.42375,1360,134,2,60.60435919,0,0
8320,379116.8646,3454233.832,1.263112,60,0,648,5.049,249.749,0.001,504.486966,15.189431,15.189431,1366,134,2,108.4337889,1,1
8321,379127.9045,3454167.987,1.484825,60,0,643,6.78,271.999,0.001,509.882273,54.253098,54.253098,1354,134,2,498.5613401,0,0
8322,379041.823,3454183.005,0.598954,60,0,636,3.64,120.33,0.001,448.939036,10.024383,10.024383,1363,134,2,210.8053362,1,1
9719,379020.6882,3458027.205,0.466545,69,1,903,12.149,190.18,8.381,506.710351,2.870399,2.870399,1598,132,2,142.2377051,0,0
9720,379059.5815,3457930.968,0.706465,60,0,883,9.384,195.214,8.563,440.279041,0,0,1598,132,2,138.6281098,0,0
9721,379045.5004,3457954.427,0.735912,69,1,896,11.484,187.485,8.578,481.462834,3.417058,3.417058,1598,132,2,135.6178479,0,0
9722,379070.9656,3457939.635,1.604759,60,0,886,9.971,191.05,8.808,436.684627,0,0,1597,132,2,138.9189431,0,0
9723,379031.8264,3457932.385,1.852261,60,0,892,11.383,195.269,8.667,433.831577,1.372866,1.372866,1608,132,2,136.3101295,0,0
9724,379039.4427,3457971.857,2.072312,69,1,892,11.383,195.269,8.667,458.917345,0.625643,0.625643,1598,132,2,131.6552788,0,0
9725,378825.0381,3457870.347,0.48491,61,1,894,7.652,120.609,8.686,635.840335,3.806946,3.806946,1601,132,2,52.1445409,0,0
9726,378898.033,3457786.805,0.649256,69,0,879,5.83,121.691,7.371,568.498852,1.286012,1.286012,1602,132,2,111.3471834,0,0
9727,378868.1551,3457857.095,0.836015,69,0,889,6.325,110.366,8.382,617.66022,2.164281,2.164281,1601,132,2,50.81786504,0,0
9728,378985.9485,3457876.784,0.850117,69,0,881,6.385,118.574,7.835,569.280872,1.742883,1.742883,1602,132,2,102.9974554,0,0
9729,378933.2452,3457843.103,0.862527,61,1,889,6.325,110.366,8.382,612.071483,7.136017,7.136017,1601,132,2,50.54329779,0,0
9730,378873.8403,3457881.677,0.865125,69,0,892,6.45,111.281,7.941,628.942305,1.079363,1.079363,1601,132,2,43.16232066,0,0
9731,378913.6827,3457850.313,1.283043,69,0,888,6.891,118.053,6.972,603.941002,4.065262,4.065262,1601,132,2,51.36433264,0,0
9732,378906.9706,3457816.702,2.296334,69,0,885,7.179,116.389,7.286,574.443497,1.866979,1.866979,1601,132,2,72.22356863,0,0
9752,378341.7615,3454693.877,0.939034,60,0,644,2.543,118.826,0.001,387.656939,82.493799,82.493799,1408,115,2,253.4343049,0,0
9753,378287.6301,3454535.565,1.503529,60,0,648,4.652,4.962,0.001,415.984508,75.772082,75.772082,1388,115,2,135.6200751,0,0
9754,378237.502,3454581.465,1.299264,60,0,647,2.774,31.29,0.001,471.478384,95.976456,95.976456,1388,115,2,212.1832758,0,0
9755,378201.4806,3454624.008,1.654264,60,0,648,3.069,124.097,0.001,425.381029,39.528951,39.528951,1410,115,2,334.9556496,0,0
9756,378189.679,3454604.45,1.544296,60,0,649,2.901,67.81,0.001,470.363785,89.574574,89.574574,1405,115,2,245.5640253,0,0
9757,378241.723,3454600.031,0.955501,60,0,649,3.78,25.508,0.001,528.889531,123.14149,123.14149,1405,115,2,259.4770879,0,0
9758,378259.4552,3454668.196,1.780415,60,0,645,1.637,66.244,0.001,465.586555,77.921034,77.921034,1389,115,2,258.7144191,0,0
9759,378211.9276,3454700.326,0.64476,60,0,646,2.178,126.851,0.001,439.334764,46.044889,46.044889,1399,115,2,328.5166271,0,0
9760,378334.4269,3454525.613,1.516892,60,0,650,5.076,4.811,0.001,449.181332,62.683759,62.683759,1405,115,2,339.4070277,0,0
9761,378369.6821,3454483.252,1.186323,61,1,655,4.954,87.257,0.001,448.727614,13.168539,13.168539,1413,115,2,306.746208,0,0
9762,378279.6316,3454492.096,1.210561,61,1,655,4.954,87.257,0.001,466.321375,0.089818,0.089818,1482,126,2,1529.905458,0,0
9763,378294.457,3454448.674,1.051925,60,0,656,4.596,8.502,0.001,485.765026,39.329352,39.329352,1392,115,2,279.7670746,0,0
9764,378186.8747,3454382.23,0.847298,61,1,668,9.125,31.608,7.423,640.774156,4.867813,4.867813,1402,115,2,284.0256634,0,0
9765,378156.9699,3454453.095,0.834362,60,0,668,9.125,31.608,7.423,628.857403,7.839692,7.839692,1405,115,2,225.9355822,0,0
9766,378208.2812,3454405.582,0.989345,60,0,665,8.23,27.285,7.638,616.199999,4.625569,4.625569,1390,115,2,206.8153598,0,0
9767,378205.6833,3454380.87,0.878706,69,0,666,8.082,28.965,9.854,601.208395,17.233322,17.233322,1402,115,2,313.3852327,0,0
9768,378191.278,3454367.835,1.24746,69,0,664,7.028,19.258,11.331,583.37476,0,0,1401,115,2,355.890181,0,0
9769,377865.3552,3454663.556,1.568946,60,0,656,3.135,43.69,0.001,293.111987,6.047962,6.047962,1549,118,2,247.8998629,0,0
9770,378096.8227,3454730.207,0.763085,60,0,654,3.155,123.577,0.001,382.582523,0.415346,0.415346,1520,118,2,446.2382771,0,0
9771,378108.0077,3454670.087,0.789457,60,0,654,2.296,124.487,0.001,394.410392,17.907623,17.907623,1395,115,2,230.9617976,0,0
9772,377993.2852,3454669.193,0.950776,60,0,655,1.814,60.548,0.001,368.602551,47.693944,47.693944,1403,115,2,137.5912749,0,0
